name,year,male,female,5-14 years,15-24 years,25-34 years,35-54 years,55-74 years,75+ years
Turkmenistan,2002,336.0,80.0,10.0,137.0,127.0,113.0,27.0,2.0
Turkmenistan,2003,295.0,82.0,5.0,119.0,122.0,112.0,14.0,5.0
Turkmenistan,2004,299.0,93.0,10.0,119.0,121.0,119.0,17.0,6.0
Turkmenistan,2005,374.0,94.0,12.0,147.0,128.0,141.0,35.0,5.0
Turkmenistan,2006,392.0,114.0,16.0,166.0,127.0,155.0,35.0,7.0
Turkmenistan,2007,269.0,85.0,12.0,104.0,95.0,109.0,30.0,4.0
Turkmenistan,2008,370.0,114.0,12.0,194.0,120.0,130.0,24.0,4.0
Turkmenistan,2009,125.0,40.0,10.0,67.0,42.0,36.0,8.0,2.0
Turkmenistan,2010,131.0,47.0,7.0,64.0,49.0,44.0,12.0,2.0
Turkmenistan,2011,91.0,39.0,3.0,47.0,25.0,41.0,13.0,1.0
Turkmenistan,2012,105.0,33.0,4.0,53.0,32.0,43.0,5.0,1.0
Turkmenistan,2013,73.0,28.0,0.0,35.0,29.0,31.0,5.0,1.0
Turkmenistan,2014,92.0,44.0,3.0,43.0,37.0,43.0,10.0,0.0
Turkmenistan,2015,92.0,41.0,1.0,52.0,26.0,43.0,10.0,1.0
Turkmenistan,All,4873.0,1396.0,176.0,2091.0,1672.0,1832.0,429.0,69.0
Turks and Caicos Islands,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Turks and Caicos Islands,2004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Turks and Caicos Islands,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,2014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Turks and Caicos Islands,All,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Ukraine,1996,12495.0,2665.0,88.0,1188.0,2118.0,5986.0,4900.0,880.0
Ukraine,1997,12110.0,2793.0,78.0,1158.0,2107.0,5789.0,4887.0,884.0
Ukraine,1998,11948.0,2841.0,78.0,1245.0,2049.0,5783.0,4744.0,890.0
Ukraine,1999,11726.0,2637.0,93.0,1212.0,2047.0,5643.0,4491.0,877.0
Ukraine,2000,11834.0,2633.0,116.0,1293.0,1991.0,5850.0,4336.0,881.0
Ukraine,2001,10939.0,2192.0,83.0,1220.0,1851.0,5347.0,3776.0,854.0
Ukraine,2002,10367.0,2169.0,68.0,1140.0,1878.0,5071.0,3497.0,882.0
Ukraine,2003,10163.0,2150.0,67.0,1125.0,1842.0,4981.0,3386.0,912.0
Ukraine,2004,9391.0,1865.0,70.0,1053.0,1672.0,4717.0,2863.0,881.0
Ukraine,2005,8860.0,1761.0,56.0,1000.0,1649.0,4286.0,2727.0,903.0
Ukraine,2006,8300.0,1713.0,42.0,935.0,1625.0,3960.0,2556.0,895.0
Ukraine,2007,8403.0,1629.0,50.0,1116.0,1727.0,3892.0,2405.0,842.0
Ukraine,2008,7779.0,1675.0,53.0,974.0,1634.0,3555.0,2337.0,901.0
Ukraine,2009,7991.0,1724.0,53.0,1054.0,1690.0,3635.0,2438.0,845.0
Ukraine,2010,7510.0,1579.0,50.0,997.0,1627.0,3311.0,2306.0,798.0
Ukraine,2011,7309.0,1664.0,66.0,1007.0,1617.0,3128.0,2313.0,842.0
Ukraine,2012,7361.0,1697.0,55.0,964.0,1636.0,3174.0,2292.0,937.0
Ukraine,2014,6412.0,1556.0,35.0,678.0,1499.0,2786.0,2023.0,947.0
Ukraine,2015,6148.0,1426.0,52.0,624.0,1282.0,2608.0,2043.0,965.0
Ukraine,All,177046.0,38369.0,1253.0,19983.0,33541.0,83502.0,60320.0,16816.0
United Arab Emirates,2005,80.0,16.0,0.0,14.0,34.0,45.0,3.0,0.0
United Arab Emirates,2006,76.0,14.0,0.0,8.0,42.0,36.0,4.0,0.0
United Arab Emirates,2007,88.0,13.0,0.0,22.0,37.0,38.0,4.0,0.0
United Arab Emirates,2008,82.0,18.0,0.0,22.0,35.0,40.0,3.0,0.0
United Arab Emirates,2009,109.0,15.0,2.0,22.0,56.0,41.0,3.0,0.0
United Arab Emirates,2010,89.0,22.0,0.0,16.0,53.0,35.0,6.0,1.0
United Arab Emirates,All,524.0,98.0,2.0,104.0,257.0,235.0,23.0,1.0
United Kingdom,1996,3185.0,980.0,6.0,450.0,1048.0,1539.0,770.0,352.0
United Kingdom,1997,3197.0,946.0,7.0,493.0,1003.0,1538.0,743.0,359.0
United Kingdom,1998,3407.0,982.0,6.0,483.0,1145.0,1614.0,815.0,326.0
United Kingdom,1999,3443.0,1005.0,5.0,481.0,1010.0,1730.0,836.0,386.0
United Kingdom,2000,3311.0,979.0,9.0,491.0,935.0,1743.0,780.0,332.0
United Kingdom,2001,3199.0,929.0,7.0,433.0,859.0,1690.0,808.0,331.0
United Kingdom,2002,3164.0,953.0,10.0,413.0,917.0,1699.0,786.0,292.0
United Kingdom,2003,3050.0,929.0,4.0,407.0,781.0,1692.0,782.0,313.0
United Kingdom,2004,3162.0,1021.0,5.0,403.0,749.0,1845.0,845.0,336.0
United Kingdom,2005,3054.0,993.0,8.0,384.0,725.0,1764.0,854.0,312.0
United Kingdom,2006,3186.0,936.0,7.0,382.0,700.0,1854.0,894.0,285.0
United Kingdom,2007,3025.0,872.0,14.0,379.0,679.0,1686.0,843.0,296.0
United Kingdom,2008,3300.0,959.0,13.0,404.0,773.0,1861.0,899.0,309.0
United Kingdom,2009,3313.0,933.0,7.0,416.0,697.0,1929.0,905.0,292.0
United Kingdom,2010,3225.0,963.0,4.0,450.0,646.0,1844.0,928.0,316.0
United Kingdom,2011,3433.0,960.0,12.0,446.0,687.0,2028.0,943.0,277.0
United Kingdom,2012,3512.0,932.0,12.0,434.0,750.0,1990.0,950.0,308.0
United Kingdom,2013,3831.0,993.0,9.0,412.0,710.0,2192.0,1140.0,361.0
United Kingdom,2014,3717.0,1071.0,13.0,435.0,757.0,2154.0,1089.0,340.0
United Kingdom,2015,3732.0,1178.0,10.0,478.0,777.0,2052.0,1212.0,381.0
United Kingdom,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,All,66446.0,19514.0,168.0,8674.0,16348.0,36444.0,17822.0,6504.0
United States of America,1996,24980.0,5899.0,302.0,4358.0,5861.0,11578.0,5731.0,3049.0
United States of America,1997,24476.0,6041.0,307.0,4186.0,5672.0,11678.0,5609.0,3065.0
United States of America,1998,24521.0,6037.0,324.0,4135.0,5365.0,11968.0,5560.0,3206.0
United States of America,1999,23442.0,5741.0,244.0,3901.0,5106.0,11547.0,5367.0,3018.0
United States of America,2000,23611.0,5732.0,307.0,3994.0,4792.0,11999.0,5237.0,3014.0
United States of America,2001,24658.0,5949.0,279.0,3971.0,5070.0,12577.0,5749.0,2961.0
United States of America,2002,25399.0,6246.0,264.0,4010.0,5046.0,13159.0,6081.0,3085.0
United States of America,2003,25196.0,6281.0,250.0,3988.0,5065.0,13083.0,6178.0,2913.0
United States of America,2004,25555.0,6873.0,285.0,4316.0,5074.0,13544.0,6290.0,2919.0
United States of America,2005,25900.0,6729.0,272.0,4212.0,4990.0,13541.0,6554.0,3060.0
United States of America,2006,26300.0,6992.0,219.0,4189.0,4985.0,14017.0,6967.0,2915.0
United States of America,2007,27267.0,7329.0,184.0,4140.0,5278.0,14503.0,7514.0,2977.0
United States of America,2008,28447.0,7583.0,222.0,4298.0,5300.0,14990.0,8261.0,2959.0
United States of America,2009,29079.0,7821.0,265.0,4371.0,5320.0,15277.0,8726.0,2941.0
United States of America,2010,30275.0,8087.0,274.0,4602.0,5737.0,15371.0,9358.0,3020.0
United States of America,2011,30996.0,8512.0,287.0,4822.0,6100.0,15457.0,9700.0,3142.0
United States of America,2012,31777.0,8819.0,311.0,4872.0,6216.0,15620.0,10296.0,3281.0
United States of America,2013,32049.0,9094.0,395.0,4878.0,6348.0,15172.0,10929.0,3421.0
United States of America,2014,33110.0,9659.0,428.0,5079.0,6569.0,15473.0,11637.0,3583.0
United States of America,2015,33990.0,10199.0,413.0,5491.0,6947.0,15687.0,11940.0,3711.0
United States of America,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States of America,All,551028.0,145623.0,5832.0,87813.0,110841.0,276241.0,153684.0,62240.0
Uruguay,1996,307.0,86.0,5.0,57.0,60.0,107.0,123.0,41.0
Uruguay,1997,366.0,90.0,2.0,60.0,73.0,116.0,146.0,59.0
Uruguay,1998,415.0,106.0,4.0,63.0,85.0,151.0,147.0,71.0
Uruguay,1999,366.0,84.0,4.0,58.0,57.0,128.0,129.0,74.0
Uruguay,2000,461.0,94.0,4.0,75.0,73.0,168.0,163.0,72.0
Uruguay,2001,390.0,109.0,4.0,64.0,58.0,164.0,148.0,61.0
Uruguay,2002,534.0,141.0,5.0,94.0,96.0,191.0,193.0,96.0
Uruguay,2003,412.0,123.0,3.0,59.0,81.0,155.0,165.0,72.0
Uruguay,2004,412.0,108.0,7.0,73.0,74.0,153.0,132.0,81.0
Uruguay,2005,383.0,115.0,3.0,73.0,81.0,130.0,138.0,73.0
Uruguay,2006,392.0,136.0,2.0,62.0,78.0,149.0,165.0,72.0
Uruguay,2007,441.0,135.0,6.0,82.0,80.0,176.0,154.0,78.0
Uruguay,2008,411.0,112.0,5.0,68.0,74.0,170.0,137.0,69.0
Uruguay,2009,408.0,103.0,1.0,77.0,91.0,142.0,127.0,73.0
Uruguay,2010,421.0,126.0,4.0,80.0,95.0,139.0,148.0,81.0
Uruguay,2012,476.0,123.0,3.0,93.0,88.0,188.0,148.0,79.0
Uruguay,2013,423.0,123.0,8.0,88.0,94.0,156.0,114.0,86.0
Uruguay,2014,460.0,131.0,1.0,96.0,101.0,195.0,132.0,66.0
Uruguay,2015,499.0,131.0,5.0,91.0,119.0,173.0,167.0,75.0
Uruguay,All,7977.0,2176.0,76.0,1413.0,1558.0,2951.0,2776.0,1379.0
Uzbekistan,1996,1332.0,367.0,50.0,366.0,433.0,570.0,250.0,30.0
Uzbekistan,1997,1206.0,348.0,46.0,398.0,386.0,489.0,209.0,26.0
Uzbekistan,1998,1252.0,368.0,60.0,418.0,396.0,521.0,202.0,23.0
Uzbekistan,1999,1375.0,420.0,77.0,491.0,459.0,580.0,162.0,26.0
Uzbekistan,2000,1455.0,464.0,70.0,530.0,461.0,626.0,201.0,31.0
Uzbekistan,2001,1462.0,452.0,82.0,539.0,486.0,606.0,170.0,31.0
Uzbekistan,2002,1177.0,399.0,68.0,466.0,395.0,489.0,127.0,31.0
Uzbekistan,2003,1037.0,379.0,56.0,386.0,358.0,462.0,131.0,23.0
Uzbekistan,2004,943.0,308.0,33.0,374.0,303.0,420.0,102.0,19.0
Uzbekistan,2005,921.0,300.0,40.0,298.0,307.0,441.0,115.0,20.0
Uzbekistan,2009,1023.0,376.0,55.0,428.0,337.0,469.0,96.0,14.0
Uzbekistan,2010,1011.0,453.0,78.0,454.0,328.0,472.0,118.0,14.0
Uzbekistan,2011,1123.0,517.0,73.0,512.0,410.0,535.0,95.0,15.0
Uzbekistan,2012,1220.0,615.0,83.0,644.0,438.0,493.0,158.0,19.0
Uzbekistan,2013,1322.0,628.0,92.0,643.0,474.0,580.0,140.0,21.0
Uzbekistan,2014,1405.0,690.0,104.0,694.0,480.0,626.0,165.0,26.0
Uzbekistan,All,19264.0,7084.0,1067.0,7641.0,6451.0,8379.0,2441.0,369.0
Venezuela (Bolivarian Republic of),1996,849.0,160.0,31.0,281.0,247.0,258.0,155.0,37.0
Venezuela (Bolivarian Republic of),1997,885.0,189.0,46.0,305.0,265.0,284.0,136.0,38.0
Venezuela (Bolivarian Republic of),1998,948.0,194.0,42.0,331.0,270.0,319.0,135.0,45.0
Venezuela (Bolivarian Republic of),1999,1027.0,218.0,30.0,343.0,322.0,356.0,155.0,39.0
Venezuela (Bolivarian Republic of),2000,1078.0,186.0,35.0,324.0,323.0,353.0,179.0,50.0
Venezuela (Bolivarian Republic of),2001,1155.0,224.0,45.0,377.0,315.0,421.0,184.0,37.0
Venezuela (Bolivarian Republic of),2002,1075.0,224.0,52.0,355.0,299.0,367.0,178.0,48.0
Venezuela (Bolivarian Republic of),2003,933.0,217.0,39.0,316.0,258.0,319.0,153.0,65.0
Venezuela (Bolivarian Republic of),2004,836.0,202.0,38.0,279.0,241.0,289.0,142.0,49.0
Venezuela (Bolivarian Republic of),2005,826.0,190.0,32.0,289.0,234.0,278.0,149.0,34.0
Venezuela (Bolivarian Republic of),2006,782.0,163.0,29.0,272.0,199.0,278.0,125.0,42.0
Venezuela (Bolivarian Republic of),2007,731.0,166.0,23.0,232.0,213.0,250.0,132.0,47.0
Venezuela (Bolivarian Republic of),2008,707.0,163.0,35.0,222.0,205.0,243.0,123.0,42.0
Venezuela (Bolivarian Republic of),2009,604.0,147.0,21.0,196.0,176.0,229.0,94.0,35.0
Venezuela (Bolivarian Republic of),2010,628.0,147.0,19.0,206.0,187.0,227.0,103.0,33.0
Venezuela (Bolivarian Republic of),2011,640.0,120.0,23.0,174.0,156.0,230.0,139.0,38.0
Venezuela (Bolivarian Republic of),2012,602.0,129.0,36.0,183.0,143.0,200.0,133.0,36.0
Venezuela (Bolivarian Republic of),2013,501.0,117.0,20.0,138.0,141.0,193.0,99.0,27.0
Venezuela (Bolivarian Republic of),All,14807.0,3156.0,596.0,4823.0,4194.0,5094.0,2514.0,742.0
Virgin Islands (USA),1997,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Virgin Islands (USA),1998,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
Virgin Islands (USA),1999,6.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
Virgin Islands (USA),2000,5.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Virgin Islands (USA),2001,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
Virgin Islands (USA),2002,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Virgin Islands (USA),2003,8.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0
Virgin Islands (USA),2004,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
Virgin Islands (USA),2005,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Virgin Islands (USA),2006,10.0,4.0,0.0,2.0,2.0,8.0,1.0,1.0
Virgin Islands (USA),2007,8.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0
Virgin Islands (USA),2008,5.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0
Virgin Islands (USA),2009,9.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0
Virgin Islands (USA),2010,5.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0
Virgin Islands (USA),2011,6.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0
Virgin Islands (USA),2012,6.0,4.0,0.0,2.0,3.0,3.0,2.0,0.0
Virgin Islands (USA),2015,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Virgin Islands (USA),All,91.0,19.0,1.0,14.0,22.0,47.0,19.0,7.0
